task_name,reconstruction_type,seed,lora_r,start_time,name,state,id,map_metrics/eval_comb_calib_score,map_metrics/eval_nll,map_metrics/eval_mcc,map_metrics/epoch,map_metrics/train_ece,map_metrics/eval_brier,map_metrics/eval_comb_score,map_metrics/eval_ece,map_metrics/eval_loss,map_metrics/lr,map_metrics/train_acc,map_metrics/train_loss,map_metrics/train_nll,map_metrics/eval_acc,laplace_LORAXS_KRON/test_ece,laplace_LORAXS_KRON/eval_comb_score,laplace_LORAXS_KRON/eval_comb_calib_score,laplace_LORAXS_KRON/eval_acc,laplace_LORAXS_KRON/epoch,laplace_LORAXS_KRON/test_comb_calib_score,laplace_LORAXS_KRON/test_nll,laplace_LORAXS_KRON/prior_precision,laplace_LORAXS_KRON/eval_ece,laplace_LORAXS_KRON/test_acc,laplace_LORAXS_KRON/name,laplace_LORAXS_KRON/test_comb_score,laplace_LORAXS_KRON/eval_nll,laplace_LORAXS_KRON/nl_marglik,laplace_LORAXS_DIAG/test_comb_calib_score,laplace_LORAXS_DIAG/prior_precision,laplace_LORAXS_DIAG/epoch,laplace_LORAXS_DIAG/test_ece,laplace_LORAXS_DIAG/eval_nll,laplace_LORAXS_DIAG/name,laplace_LORAXS_DIAG/test_acc,laplace_LORAXS_DIAG/eval_acc,laplace_LORAXS_DIAG/test_nll,laplace_LORAXS_DIAG/eval_ece,laplace_LORAXS_DIAG/eval_comb_score,laplace_LORAXS_DIAG/eval_comb_calib_score,laplace_LORAXS_DIAG/nl_marglik,laplace_LORAXS_DIAG/test_comb_score,laplace/base_test_nll,laplace/base_epoch,laplace/base_test_ece,laplace/base_eval_nll,laplace/base_eval_comb_score,laplace/base_eval_acc,laplace/base_eval_loss,laplace/base_eval_mcc,laplace/base_test_loss,laplace/base_test_comb_calib_score,laplace/base_test_acc,laplace/base_test_comb_score,laplace/base_eval_brier,laplace/base_test_brier,laplace/base_test_mcc,laplace/base_eval_comb_calib_score,laplace/base_eval_ece,best_eval_epoch,current_eval_epoch
mrpc,random,1337,8,2026-01-15T10:01:13.137712Z,eapm_16_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_random_SEED_1337 roberta-large_mrpc_loraxs_seed1337_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/0yb3vxsg,0.39412540197372437,0.3467710614204407,0.6726821858786701,6.0,0.04882280013423449,0.21316680312156677,-3.954699754714966,0.04735432886609844,0.346771053239411,0.004118050789293068,0.8426935659760088,0.3761092807935632,0.37673330307006836,0.8602941176470589,0.06340023729146696,-0.44160157442092896,0.41869258880615234,0.8602941632270813,6.0,0.4153912663459778,0.35199102759361267,12.330382347106934,0.06659693066395965,0.8602941632270813,checkpoint_best_eval_acc-6_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.4449029266834259,0.35209566354751587,4707.62451171875,0.43489134311676025,13.84886646270752,6.0,0.07466265880594067,0.3600098490715027,checkpoint_best_eval_acc-6_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8602941632270813,0.8602941632270813,0.36022868752479553,0.07468928922625148,-0.4255950152873993,0.434699147939682,5176.35009765625,-0.42540279030799866,0.3467710614204407,6.0,0.04735432886609844,0.3467710614204407,-3.954699754714966,0.8602941176470589,0.346771053239411,0.6726821858786701,0.346771053239411,0.39412540197372437,0.8602941176470589,-3.954699754714966,0.21316680312156677,0.21316680312156677,0.6726821858786701,0.39412540197372437,0.04735432886609844,6.0,6.0
mrpc,dct-1/2_svd,1337,8,2026-01-15T10:01:13.124760Z,eapm_11_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_dct-1_2_svd_SEED_1337 roberta-large_mrpc_loraxs_seed1337_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/10zl29gn,0.38287895917892456,0.33341658115386963,0.7065279646831473,9.0,0.04004837397075661,0.1960536390542984,-4.0293288230896,0.04946236348911828,0.33341654609231386,0.0036032944406314345,0.8628680479825518,0.33359391585640286,0.33304670453071594,0.8725490196078431,0.07018852496848386,-0.4721450209617615,0.40040403604507446,0.8725490570068359,9.0,0.4013414978981018,0.3311529755592346,11.289706230163574,0.06928010357945573,0.8725490570068359,checkpoint_best_eval_acc-9_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.47120755910873413,0.331123948097229,4129.75927734375,0.4252563714981079,12.719486236572266,9.0,0.08284683189555711,0.3425143361091614,checkpoint_best_eval_acc-9_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8725490570068359,0.8725490570068359,0.34240955114364624,0.08282525428369933,-0.4472094774246216,0.42533957958221436,4460.943359375,-0.447292685508728,0.33341658115386963,9.0,0.04946236348911828,0.33341658115386963,-4.0293288230896,0.8725490196078431,0.33341654609231386,0.7065279646831473,0.33341654609231386,0.38287895917892456,0.8725490196078431,-4.0293288230896,0.1960536390542984,0.1960536390542984,0.7065279646831473,0.38287895917892456,0.04946236348911828,9.0,9.0
mrpc,dct,1337,8,2026-01-15T10:01:13.127250Z,eapm_10_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_dct_SEED_1337 roberta-large_mrpc_loraxs_seed1337_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/puo7yw9l,0.38287895917892456,0.33341658115386963,0.7065279646831473,9.0,0.04004837397075661,0.1960536390542984,-4.0293288230896,0.04946236348911828,0.33341654609231386,0.0036032944406314345,0.8628680479825518,0.33359391585640286,0.33304670453071594,0.8725490196078431,0.07018852496848386,-0.4721450209617615,0.40040403604507446,0.8725490570068359,9.0,0.4013414978981018,0.3311529755592346,11.289706230163574,0.06928010357945573,0.8725490570068359,checkpoint_best_eval_acc-9_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.47120755910873413,0.331123948097229,4129.75927734375,0.4252563714981079,12.719486236572266,9.0,0.08284683189555711,0.3425143361091614,checkpoint_best_eval_acc-9_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8725490570068359,0.8725490570068359,0.34240955114364624,0.08282525428369933,-0.4472094774246216,0.42533957958221436,4460.943359375,-0.447292685508728,0.33341658115386963,9.0,0.04946236348911828,0.33341658115386963,-4.0293288230896,0.8725490196078431,0.33341654609231386,0.7065279646831473,0.33341654609231386,0.38287895917892456,0.8725490196078431,-4.0293288230896,0.1960536390542984,0.1960536390542984,0.7065279646831473,0.38287895917892456,0.04946236348911828,9.0,9.0
mrpc,finder-1/2_svd,1337,8,2026-01-15T10:01:13.154322Z,eapm_15_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_finder-1_2_svd_SEED_1337 roberta-large_mrpc_loraxs_seed1337_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/qwkutkej,0.42820221185684204,0.3586433529853821,0.7128254435920555,19.0,0.02232674243600964,0.2044329047203064,-4.016356468200684,0.06955885799492106,0.358643326104856,0.0018874399450926563,0.8977644492911668,0.2525892672331437,0.252785325050354,0.875,0.06028331363318013,-0.4854806065559387,0.3919703960418701,0.8774510025978088,19.0,0.38968560099601746,0.32940229773521423,14.04190731048584,0.06266378377582513,0.8750000596046448,checkpoint_best_eval_acc-19_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.4853144884109497,0.32930660247802734,5170.197265625,0.4107545018196106,15.962491989135742,19.0,0.07315454427518095,0.337615966796875,checkpoint_best_eval_acc-19_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8750000596046448,0.8750000596046448,0.3375999629497528,0.07311041302540722,-0.46427369117736816,0.4107263684272766,5757.0546875,-0.46424558758735657,0.3586433529853821,19.0,0.06955885799492106,0.3586433529853821,-4.016356468200684,0.875,0.358643326104856,0.7128254435920555,0.358643326104856,0.42820221185684204,0.875,-4.016356468200684,0.2044329047203064,0.2044329047203064,0.7128254435920555,0.42820221185684204,0.06955885799492106,19.0,19.0
mrpc,svd,111,8,2026-01-15T10:01:13.125417Z,eapm_9_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_svd_SEED_111 roberta-large_mrpc_loraxs_seed111_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/t6foyevs,0.4243065118789673,0.3513459861278534,0.7249172340858939,13.0,0.025470645649352534,0.2047051638364792,-4.060418605804443,0.07296053422432319,0.3513459598316866,0.002916952642415923,0.8778625954198473,0.30002640433933425,0.29954272508621216,0.8823529411764706,0.07000284437455384,-0.4914902150630951,0.39086276292800903,0.8823529481887817,13.0,0.3874351978302002,0.31743234395980835,14.498605728149414,0.07341768563378091,0.8823529481887817,checkpoint_best_eval_acc-13_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.49491775035858154,0.3174450695514679,5891.61767578125,0.40816670656204224,16.358238220214844,13.0,0.08290855834881465,0.32510414719581604,checkpoint_best_eval_acc-13_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8823529481887817,0.8823529481887817,0.32525816559791565,0.08193508681713366,-0.4753137528896332,0.40703922510147095,6735.0361328125,-0.4741862416267395,0.3513459861278534,13.0,0.07296053422432319,0.3513459861278534,-4.060418605804443,0.8823529411764706,0.3513459598316866,0.7249172340858939,0.3513459598316866,0.4243065118789673,0.8823529411764706,-4.060418605804443,0.2047051638364792,0.2047051638364792,0.7249172340858939,0.4243065118789673,0.07296053422432319,13.0,13.0
mrpc,dct-1/2_svd,111,8,2026-01-15T10:02:54.153567Z,eapm_2_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_dct-1_2_svd_SEED_111 roberta-large_mrpc_loraxs_seed111_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/8tpuz6ag,0.4243065118789673,0.3513459861278534,0.7249172340858939,13.0,0.025470645649352534,0.2047051638364792,-4.060418605804443,0.07296053422432319,0.3513459598316866,0.002916952642415923,0.8778625954198473,0.30002640433933425,0.29954272508621216,0.8823529411764706,0.07000284437455384,-0.4914902150630951,0.39086276292800903,0.8823529481887817,13.0,0.3874351978302002,0.31743234395980835,14.498605728149414,0.07341768563378091,0.8823529481887817,checkpoint_best_eval_acc-13_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.49491775035858154,0.3174450695514679,5891.61767578125,0.40816670656204224,16.358238220214844,13.0,0.08290855834881465,0.32510414719581604,checkpoint_best_eval_acc-13_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8823529481887817,0.8823529481887817,0.32525816559791565,0.08193508681713366,-0.4753137528896332,0.40703922510147095,6735.0361328125,-0.4741862416267395,0.3513459861278534,13.0,0.07296053422432319,0.3513459861278534,-4.060418605804443,0.8823529411764706,0.3513459598316866,0.7249172340858939,0.3513459598316866,0.4243065118789673,0.8823529411764706,-4.060418605804443,0.2047051638364792,0.2047051638364792,0.7249172340858939,0.4243065118789673,0.07296053422432319,13.0,13.0
mrpc,dct-1/2_svd,3407,8,2026-01-15T10:03:00.635276Z,eapm_20_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_dct-1_2_svd_SEED_3407 roberta-large_mrpc_loraxs_seed3407_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/qotxux6h,0.5157789587974548,0.42962366342544556,0.7111179309651984,21.0,0.01971064990583397,0.22170063853263855,-3.9208664894104004,0.08615528514572218,0.42962369731828276,0.0015442690459849004,0.9073064340239912,0.22775203870690386,0.22716258466243744,0.8700980392156863,0.06414876571472954,-0.45300161838531494,0.419547438621521,0.8725490570068359,21.0,0.41686755418777466,0.3527188003063202,12.52340316772461,0.06673967107838277,0.8700980544090271,checkpoint_best_eval_acc-21_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.45323050022125244,0.35280776023864746,4204.455078125,0.44734835624694824,14.054088592529297,21.0,0.08402384642292472,0.36337754130363464,checkpoint_best_eval_acc-21_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8700980544090271,0.867647111415863,0.36332452297210693,0.08156509960398954,-0.4227045178413391,0.4449426531791687,4535.73828125,-0.42274969816207886,0.42962366342544556,21.0,0.08615528514572218,0.42962366342544556,-3.9208664894104004,0.8700980392156863,0.42962369731828276,0.7111179309651984,0.42962369731828276,0.5157789587974548,0.8700980392156863,-3.9208664894104004,0.22170063853263855,0.22170063853263855,0.7111179309651984,0.5157789587974548,0.08615528514572218,21.0,21.0
mrpc,random,3407,8,2026-01-15T10:03:06.471190Z,eapm_25_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_random_SEED_3407 roberta-large_mrpc_loraxs_seed3407_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/2483g54w,0.49153828620910645,0.40125879645347595,0.6863937795998298,28.0,0.010882370637053362,0.22004841268062592,-3.936976671218872,0.09027948011370265,0.4012587678198721,0.0003431708991077557,0.9304798255179935,0.17368348163107167,0.17367462813854218,0.8676470588235294,0.05316893259684245,-0.4798032343387604,0.38784390687942505,0.867647111415863,28.0,0.38779574632644653,0.33462682366371155,12.109735488891602,0.05319007471495983,0.867647111415863,checkpoint_best_eval_acc-28_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.4798513352870941,0.3346538245677948,3986.225341796875,0.41424205899238586,13.5858154296875,28.0,0.07074793661926307,0.3436531722545624,checkpoint_best_eval_acc-28_LORAXS_DIAG_MC_st_2000_lr_0.1,0.867647111415863,0.867647111415863,0.34349411725997925,0.07089616971857407,-0.45309779047966003,0.4145493507385254,4311.63037109375,-0.4534050524234772,0.40125879645347595,28.0,0.09027948011370265,0.40125879645347595,-3.936976671218872,0.8676470588235294,0.4012587678198721,0.6863937795998298,0.4012587678198721,0.49153828620910645,0.8676470588235294,-3.936976671218872,0.22004841268062592,0.22004841268062592,0.6863937795998298,0.49153828620910645,0.09027948011370265,28.0,28.0
mrpc,cca,3407,8,2026-01-15T10:03:06.468536Z,eapm_21_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_cca_SEED_3407 roberta-large_mrpc_loraxs_seed3407_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/3es144e6,0.4772729277610779,0.3949437141418457,0.7063578427519375,13.0,0.029875228179450125,0.21174374222755432,-3.9800562858581543,0.0823292222385313,0.3949436860926011,0.002916952642415923,0.8754089422028354,0.290828041408373,0.29116278886795044,0.875,0.046248085212473776,-0.4965153634548187,0.37848469614982605,0.8750000596046448,13.0,0.3746526539325714,0.32840457558631897,13.229928970336914,0.05010542200476516,0.8750000596046448,checkpoint_best_eval_acc-13_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.500347375869751,0.3283792734146118,4907.314453125,0.38743266463279724,15.420411109924316,13.0,0.05696251667013355,0.3303900361061096,checkpoint_best_eval_acc-13_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8750000596046448,0.8750000596046448,0.33047014474868774,0.053866231850549284,-0.4907437860965729,0.3842562735080719,5583.74755859375,-0.48756739497184753,0.3949437141418457,13.0,0.0823292222385313,0.3949437141418457,-3.9800562858581543,0.875,0.3949436860926011,0.7063578427519375,0.3949436860926011,0.4772729277610779,0.875,-3.9800562858581543,0.21174374222755432,0.21174374222755432,0.7063578427519375,0.4772729277610779,0.0823292222385313,13.0,13.0
mrpc,cca-1/2_svd,3407,8,2026-01-15T10:03:06.469606Z,eapm_22_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_cca-1_2_svd_SEED_3407 roberta-large_mrpc_loraxs_seed3407_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/d08il718,0.4772729277610779,0.3949437141418457,0.7063578427519375,13.0,0.029875228179450125,0.21174374222755432,-3.9800562858581543,0.0823292222385313,0.3949436860926011,0.002916952642415923,0.8754089422028354,0.290828041408373,0.29116278886795044,0.875,0.046248085212473776,-0.4965153634548187,0.37848469614982605,0.8750000596046448,13.0,0.3746526539325714,0.32840457558631897,13.229928970336914,0.05010542200476516,0.8750000596046448,checkpoint_best_eval_acc-13_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.500347375869751,0.3283792734146118,4907.314453125,0.38743266463279724,15.420411109924316,13.0,0.05696251667013355,0.3303900361061096,checkpoint_best_eval_acc-13_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8750000596046448,0.8750000596046448,0.33047014474868774,0.053866231850549284,-0.4907437860965729,0.3842562735080719,5583.74755859375,-0.48756739497184753,0.3949437141418457,13.0,0.0823292222385313,0.3949437141418457,-3.9800562858581543,0.875,0.3949436860926011,0.7063578427519375,0.3949436860926011,0.4772729277610779,0.875,-3.9800562858581543,0.21174374222755432,0.21174374222755432,0.7063578427519375,0.4772729277610779,0.0823292222385313,13.0,13.0
mrpc,random-1/2_svd,111,8,2026-01-15T10:03:06.551525Z,eapm_8_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_random-1_2_svd_SEED_111 roberta-large_mrpc_loraxs_seed111_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/fupsz1vq,0.47524479031562805,0.3957294821739197,0.7233547919773423,28.0,0.013498317925594626,0.19860047101974487,-4.016035079956055,0.07951531690709732,0.39572947633032707,0.0003431708991077557,0.928298800436205,0.16608180170473846,0.1661812961101532,0.8823529411764706,0.06340307179911463,-0.4957197904586792,0.3841822147369385,0.8799020051956177,28.0,0.3853769898414612,0.32197391986846924,13.24019718170166,0.062289767697745684,0.8799020051956177,checkpoint_best_eval_acc-28_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.4945250153541565,0.3218924403190613,4548.50341796875,0.4128235876560211,14.860332489013672,28.0,0.07900279716533773,0.3337676227092743,checkpoint_best_eval_acc-28_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8823529481887817,0.8799020051956177,0.33382079005241394,0.07664366168718714,-0.4694907069206238,0.4104112982749939,5012.0791015625,-0.46952933073043823,0.3957294821739197,28.0,0.07951531690709732,0.3957294821739197,-4.016035079956055,0.8823529411764706,0.39572947633032707,0.7233547919773423,0.39572947633032707,0.47524479031562805,0.8823529411764706,-4.016035079956055,0.19860047101974487,0.19860047101974487,0.7233547919773423,0.47524479031562805,0.07951531690709732,28.0,28.0
mrpc,random,111,8,2026-01-15T10:03:06.556459Z,eapm_7_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_random_SEED_111 roberta-large_mrpc_loraxs_seed111_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/hbcgp7jm,0.4605180621147156,0.38885483145713806,0.6932178980339863,19.0,0.01666650957668621,0.20683877170085907,-3.9616353511810303,0.07166321495292233,0.3888548308727788,0.0018874399450926563,0.9015812431842967,0.22864149342412535,0.2283482551574707,0.8700980392156863,0.05005013066179612,-0.4998539984226227,0.3702440857887268,0.8700980544090271,19.0,0.3702765703201294,0.32022643089294434,12.155056953430176,0.05011734965385176,0.8700980544090271,checkpoint_best_eval_acc-19_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.4998214840888977,0.3201267421245575,4146.49072265625,0.3892011046409607,13.884066581726074,19.0,0.06298956654819789,0.32606276869773865,checkpoint_best_eval_acc-19_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8700980544090271,0.8700980544090271,0.326211541891098,0.06279036125131682,-0.4812449514865875,0.38885313272476196,4560.025390625,-0.4808969795703888,0.38885483145713806,19.0,0.07166321495292233,0.38885483145713806,-3.9616353511810303,0.8700980392156863,0.3888548308727788,0.6932178980339863,0.3888548308727788,0.4605180621147156,0.8700980392156863,-3.9616353511810303,0.20683877170085907,0.20683877170085907,0.6932178980339863,0.4605180621147156,0.07166321495292233,19.0,19.0
mrpc,random-1/2_svd,3407,8,2026-01-15T10:03:06.463762Z,eapm_26_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_random-1_2_svd_SEED_3407 roberta-large_mrpc_loraxs_seed3407_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/npktzsuo,0.3982536792755127,0.34622690081596375,0.7044494746009585,6.0,0.038038308367604384,0.20176494121551514,-4.004263401031494,0.052026769109800745,0.34622693529316023,0.004118050789293068,0.8497818974918212,0.3489742776621943,0.34781667590141296,0.8700980392156863,0.06491069992383322,-0.45926719903945923,0.41083088517189026,0.8700980544090271,6.0,0.41086891293525696,0.3459582030773163,11.657995223999023,0.06483978646643021,0.8700980544090271,checkpoint_best_eval_acc-6_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.45922917127609253,0.3459911048412323,4358.98193359375,0.4403793215751648,13.254337310791016,6.0,0.08257133455253114,0.35774075984954834,checkpoint_best_eval_acc-6_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8700980544090271,0.8700980544090271,0.357807993888855,0.08262196227031594,-0.42973533272743225,0.44036272168159485,4735.65478515625,-0.4297187328338623,0.34622690081596375,6.0,0.052026769109800745,0.34622690081596375,-4.004263401031494,0.8700980392156863,0.34622693529316023,0.7044494746009585,0.34622693529316023,0.3982536792755127,0.8700980392156863,-4.004263401031494,0.20176494121551514,0.20176494121551514,0.7044494746009585,0.3982536792755127,0.052026769109800745,6.0,6.0
mrpc,svd,3407,8,2026-01-15T10:03:06.440545Z,eapm_27_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_svd_SEED_3407 roberta-large_mrpc_loraxs_seed3407_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/slp5smf1,0.5157789587974548,0.42962366342544556,0.7111179309651984,21.0,0.01971064990583397,0.22170063853263855,-3.9208664894104004,0.08615528514572218,0.42962369731828276,0.0015442690459849004,0.9073064340239912,0.22775203870690386,0.22716258466243744,0.8700980392156863,0.06414876571472954,-0.45300161838531494,0.419547438621521,0.8725490570068359,21.0,0.41686755418777466,0.3527188003063202,12.52340316772461,0.06673967107838277,0.8700980544090271,checkpoint_best_eval_acc-21_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.45323050022125244,0.35280776023864746,4204.455078125,0.44734835624694824,14.054088592529297,21.0,0.08402384642292472,0.36337754130363464,checkpoint_best_eval_acc-21_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8700980544090271,0.867647111415863,0.36332452297210693,0.08156509960398954,-0.4227045178413391,0.4449426531791687,4535.73828125,-0.42274969816207886,0.42962366342544556,21.0,0.08615528514572218,0.42962366342544556,-3.9208664894104004,0.8700980392156863,0.42962369731828276,0.7111179309651984,0.42962369731828276,0.5157789587974548,0.8700980392156863,-3.9208664894104004,0.22170063853263855,0.22170063853263855,0.7111179309651984,0.5157789587974548,0.08615528514572218,21.0,21.0
mrpc,finder-1/2_svd,111,8,2026-01-15T10:03:06.550200Z,eapm_6_20260115_roberta_mprc_CLASSIFIER_WEIGHT_DECAY_0_01_CLS_LEARNING_RATE_0_005_LEARNING_RATE_0_001_LORA_ALPHA_16_LORA_DROPOUT_0_0_LORA_R_8_LORA_WEIGHT_DECAY_0_01_RECONSTRUCT_TYPE_finder-1_2_svd_SEED_111 roberta-large_mrpc_loraxs_seed111_lr0.001_cls_lr0.005_ep31,finished,gmum/bloraxs2/yrle9pdb,0.4543040990829468,0.37298622727394104,0.6981729031361803,17.0,0.0289621296437252,0.2140941321849823,-3.9897589683532715,0.08131785895310195,0.372986213833678,0.002230610844200412,0.8732279171210469,0.2998881796131963,0.29991477727890015,0.8725490196078431,0.045390170578863104,-0.49367427825927734,0.3788747787475586,0.8725490570068359,17.0,0.37719008326530457,0.3317999243736267,14.04184341430664,0.04716747034998501,0.8725490570068359,checkpoint_best_eval_acc-17_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,-0.49535897374153137,0.33170729875564575,5421.921875,0.39393627643585205,15.826995849609375,17.0,0.05796210175635768,0.33597150444984436,checkpoint_best_eval_acc-17_LORAXS_DIAG_MC_st_2000_lr_0.1,0.8725490570068359,0.8725490570068359,0.33597418665885925,0.05867558659291735,-0.47790199518203735,0.39464709162712097,6150.56591796875,-0.4786127507686615,0.37298622727394104,17.0,0.08131785895310195,0.37298622727394104,-3.9897589683532715,0.8725490196078431,0.372986213833678,0.6981729031361803,0.372986213833678,0.4543040990829468,0.8725490196078431,-3.9897589683532715,0.2140941321849823,0.2140941321849823,0.6981729031361803,0.4543040990829468,0.08131785895310195,17.0,17.0
