task_name,reconstruction_type,seed,lora_r,start_time,name,state,id,map_metrics/eval_nll,map_metrics/eval_mcc,map_metrics/train_ece,map_metrics/eval_loss,map_metrics/eval_acc,map_metrics/eval_comb_score,map_metrics/eval_ece,map_metrics/lr,map_metrics/train_nll,map_metrics/train_loss,map_metrics/epoch,map_metrics/eval_brier,map_metrics/train_acc,map_metrics/eval_comb_calib_score,laplace_LORAXS_KRON/eval_ece,laplace_LORAXS_KRON/eval_comb_score,laplace_LORAXS_KRON/test_acc,laplace_LORAXS_KRON/eval_comb_calib_score,laplace_LORAXS_KRON/test_comb_score,laplace_LORAXS_KRON/test_nll,laplace_LORAXS_KRON/eval_nll,laplace_LORAXS_KRON/test_comb_calib_score,laplace_LORAXS_KRON/name,laplace_LORAXS_KRON/eval_acc,laplace_LORAXS_KRON/prior_precision,laplace_LORAXS_KRON/nl_marglik,laplace_LORAXS_KRON/epoch,laplace_LORAXS_KRON/test_ece,laplace_LORAXS_DIAG/test_comb_calib_score,laplace_LORAXS_DIAG/eval_nll,laplace_LORAXS_DIAG/prior_precision,laplace_LORAXS_DIAG/eval_ece,laplace_LORAXS_DIAG/epoch,laplace_LORAXS_DIAG/eval_acc,laplace_LORAXS_DIAG/test_ece,laplace_LORAXS_DIAG/test_acc,laplace_LORAXS_DIAG/test_nll,laplace_LORAXS_DIAG/nl_marglik,laplace_LORAXS_DIAG/name,laplace_LORAXS_DIAG/eval_comb_calib_score,laplace_LORAXS_DIAG/test_comb_score,laplace_LORAXS_DIAG/eval_comb_score,laplace/base_eval_loss,laplace/base_test_acc,laplace/base_test_brier,laplace/base_epoch,laplace/base_eval_brier,laplace/base_eval_ece,laplace/base_test_mcc,laplace/base_test_loss,laplace/base_eval_nll,laplace/base_test_comb_calib_score,laplace/base_eval_comb_calib_score,laplace/base_eval_mcc,laplace/base_test_nll,laplace/base_eval_acc,laplace/base_eval_comb_score,laplace/base_test_comb_score,laplace/base_test_ece
arc-c,dct,1337,32,,eaparcc_2_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_dct_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/42fryy6a,1.4619600772857666,0.13892913542037127,0.10640589572029019,1.4678610724371832,0.3593220338983051,-0.33465003967285156,0.16363622571452194,0.0,1.4341347217559814,1.4343225751604354,5.0,0.7761631011962891,0.3008057296329454,1.625596284866333,0.15575074735334363,1.2350529432296753,0.3527897000312805,1.5909851789474487,1.2136269807815552,1.3987061977386475,1.4352344274520874,1.566416621208191,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.35593220591545105,0.6502614617347717,1829.51904296875,5.0,0.16771041593582336,1.5468170642852783,1.4229984283447266,0.4269922077655792,0.15535933860277729,5.0,0.35593220591545105,0.15921331058244334,0.3545064330101013,1.387603759765625,1737.4598388671875,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.5783578157424927,1.1923105716705322,1.2224255800247192,1.4678610724371832,0.3536480686695279,0.7481358051300049,5.0,0.7761631011962891,0.16363622571452194,0.1337472131995096,1.4243976468696398,1.4619600772857666,1.6027939319610596,1.625596284866333,0.13892913542037127,1.4235697984695435,0.3593220338983051,-0.33465003967285156,-0.34467053413391113,0.17922411466361116
arc-c,cca,1337,64,,eaparcc_3_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_cca_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/ieem52zc,1.2315644025802612,0.46503625844750274,0.021094429861143862,1.2318291535248627,0.6,-1.7684355974197388,0.18673551789784834,0.0,0.5314149260520935,0.5310784476143974,5.0,0.603845477104187,0.8191584601611459,1.418299913406372,0.06989194195149309,0.46713191270828247,0.6145922541618347,1.0705217123031616,0.3931497037410736,0.9658907651901245,1.0006297826766968,1.007741928100586,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.6033897995948792,51.809173583984375,4945.7685546875,5.0,0.04185119818720184,1.050276279449463,1.0003093481063843,42.00153350830078,0.06352792058960866,5.0,0.5999999642372131,0.0762042068872329,0.6103004217147827,0.9740720391273499,3780.0849609375,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.0638372898101807,0.4399758279323578,0.46383729577064514,1.2318291535248627,0.6163090128755365,0.5563715100288391,5.0,0.603845477104187,0.18673551789784834,0.48751092528098744,1.125850409218214,1.2315644025802612,1.2939971685409546,1.418299913406372,0.46503625844750274,1.124003291130066,0.6,-1.7684355974197388,-1.957541823387146,0.169993878280656
arc-c,cca,1337,32,,eaparcc_4_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_cca_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/4z2bde0b,1.393872618675232,0.41193515593218527,0.04826539493396864,1.3912938092205975,0.559322033898305,-1.4027374982833862,0.2355183982242972,0.0,0.5505709648132324,0.5505064283098493,5.0,0.6409071087837219,0.8075201432408237,1.6293909549713135,0.07323933354878831,0.523063063621521,0.6257510781288147,1.1027240753173828,0.35824456810951233,0.9453744292259216,1.029484748840332,0.9839956760406494,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.5796610116958618,148.0478057861328,3956.7861328125,5.0,0.038621225633334706,0.9963921308517456,1.0224769115447998,130.9195098876953,0.07636394985651565,5.0,0.5898305177688599,0.04750161822005914,0.6223176121711731,0.9488905072212219,3281.9736328125,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.0988408327102661,0.3740745186805725,0.5090103149414062,1.3912938092205975,0.6171673819742489,0.5633220076560974,5.0,0.6409071087837219,0.2355183982242972,0.48859038392359744,1.1957942903757504,1.393872618675232,1.3754645586013794,1.6293909549713135,0.41193515593218527,1.1928250789642334,0.559322033898305,-1.4027374982833862,-1.8930118083953857,0.1826394910464471
arc-c,random,1337,64,,eaparcc_5_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_random_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/69kqp8k9,1.441382884979248,0.1440589168706407,0.08926771945364259,1.4460334777832031,0.36271186440677966,-0.3721764087677002,0.14841385726201334,0.0,1.427157998085022,1.4265892028808593,5.0,0.7703314423561096,0.3088630259623993,1.589796781539917,0.1466347654997292,1.21498441696167,0.3484978675842285,1.5776963233947754,1.216506004333496,1.3951789140701294,1.4310615062713623,1.5650038719177246,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.3627118468284607,0.3600061535835266,1916.517578125,5.0,0.16982498235456936,1.5439757108688354,1.4181379079818726,0.18067887425422668,0.1455939364130214,5.0,0.3627118468284607,0.1625513273247322,0.3476395010948181,1.3814244270324707,1718.818603515625,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.5637319087982178,1.1963361501693726,1.2010200023651123,1.4460334777832031,0.3484978540772532,0.7427749037742615,5.0,0.7703314423561096,0.14841385726201334,0.12642774312483876,1.4069795952039559,1.441382884979248,1.5822021961212158,1.589796781539917,0.1440589168706407,1.4061784744262695,0.36271186440677966,-0.3721764087677002,-0.3363107442855835,0.17602378477866049
arc-c,random,1337,32,,eaparcc_6_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_random_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/okbgolgn,1.5127043724060059,0.13865773635199485,0.1408562502134241,1.5199646820893158,0.3593220338983051,-0.2839057445526123,0.18896648257465684,0.0,1.4682048559188843,1.468658229282924,5.0,0.7948744297027588,0.2757385854968666,1.7016708850860596,0.18558846105963497,1.3306952714920044,0.3510729670524597,1.6900173425674438,1.3104784488677979,1.4634106159210205,1.5044288635253906,1.6615514755249023,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.35932204127311707,0.3562740087509155,1861.77685546875,5.0,0.19814091936201497,1.6411731243133545,1.4903688430786133,0.17630554735660553,0.18361240736508772,5.0,0.35932204127311707,0.19189886941930254,0.3519313335418701,1.4492743015289307,1725.67919921875,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.6739811897277832,1.2892417907714844,1.3146591186523438,1.5199646820893158,0.35107296137339056,0.763451874256134,5.0,0.7948744297027588,0.18896648257465684,0.13052650291347928,1.4720464218951008,1.5127043724060059,1.6732087135314941,1.7016708850860596,0.13865773635199485,1.4711800813674927,0.3593220338983051,-0.2839057445526123,-0.28418469429016113,0.20202858951982
arc-c,svd,1337,64,,eaparcc_7_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_svd_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/498z84tc,1.459317922592163,0.4348120229671868,0.03217917027063635,1.4549647150812923,0.576271186440678,-1.4220380783081055,0.26564680469238156,0.0,0.25199005007743835,0.2514516830444336,5.0,0.6483740210533142,0.9194270367054611,1.7249647378921509,0.11323857095281958,0.502949595451355,0.6180257797241211,1.0927801132202148,0.3872738480567932,0.9759203195571899,0.979541540145874,1.005299687385559,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.5898305177688599,28.153690338134766,4193.39453125,5.0,0.02937932219116473,1.0387370586395264,0.9791784882545471,32.57617950439453,0.09701550057378866,5.0,0.5999999642372131,0.05962460276394955,0.6171674132347107,0.979112446308136,4701.89794921875,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.0761940479278564,0.4215696454048157,0.47619402408599854,1.4549647150812923,0.6171673819742489,0.6095118522644043,5.0,0.6483740210533142,0.26564680469238156,0.4886373172181543,1.4646525832841981,1.459317922592163,1.7045972347259521,1.7249647378921509,0.4348120229671868,1.4632251262664795,0.576271186440678,-1.4220380783081055,-1.6226117610931396,0.24137212414086634
arc-c,svd,1337,32,,eaparcc_8_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_svd_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/dak8sk7c,1.219835877418518,0.36539031935131644,0.0505007366677321,1.2202024717588682,0.5254237288135594,-1.4072827100753784,0.1903908450219591,0.0,0.6724323630332947,0.6721869332449777,5.0,0.6382076740264893,0.7717099373321397,1.4102267026901245,0.08433599845837739,0.6559879779815674,0.5656652450561523,1.1848015785217285,0.5218987464904785,1.0488696098327637,1.1004655361175537,1.0875639915466309,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.5288135409355164,91.6979751586914,3827.2509765625,5.0,0.03869436153014843,1.10259211063385,1.0944898128509521,95.97674560546875,0.049850381936057134,5.0,0.5355932116508484,0.05645506236174587,0.5639485120773315,1.0461370944976807,3966.5576171875,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.14434015750885,0.5386436581611633,0.6087470054626465,1.2202024717588682,0.5536480686695279,0.5931389331817627,5.0,0.6382076740264893,0.1903908450219591,0.40374309293329,1.1726491937915415,1.219835877418518,1.3253690004348755,1.4102267026901245,0.36539031935131644,1.1713796854019165,0.5254237288135594,-1.4072827100753784,-1.5968607664108276,0.15398936546667452
arc-c,rnd0,1337,64,,eaparcc_9_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_rnd0_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/ov6cxmn4,1.3841807842254639,0.0011319113987473344,0.0403166264295578,1.3841044451739337,0.26440677966101694,0.062146902084350586,0.01084849238395691,0.0,1.3903018236160278,1.3903411865234374,5.0,0.7490187883377075,0.24261414503133394,1.3950293064117432,0.02601948380470276,1.1623497009277344,0.2618025839328766,1.4131971597671509,1.1386371850967407,1.3851131200790405,1.3871777057647705,1.400439739227295,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.2508474588394165,208.75547790527344,2968.5830078125,5.0,0.015326569111050454,1.3980817794799805,1.3913538455963135,3668.27099609375,0.03642494976520538,5.0,0.24067796766757965,0.012176334857940674,0.2652360498905182,1.3859055042266846,14858.9697265625,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.4277788400650024,1.1328458786010742,1.187100887298584,1.3841044451739337,0.2652360515021459,0.7493565082550049,5.0,0.7490187883377075,0.01084849238395691,0.0,1.3852248020073972,1.3841807842254639,1.3950012922286987,1.3950293064117432,0.0011319113987473344,1.3850675821304321,0.26440677966101694,0.062146902084350586,0.058887362480163574,0.009933680295944214
arc-c,rnd0,1337,32,,eaparcc_10_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_rnd0_SEED_1337 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed1337_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/e5d820o8,1.3860689401626587,-0.00623227882128177,0.044153680332878815,1.3856326953784839,0.24067796610169492,0.18267905712127686,0.043992385268211365,0.0,1.3919376134872437,1.3917066301618304,5.0,0.7500040531158447,0.23634735899731424,1.4300613403320312,0.04492787749080334,1.2176790237426758,0.2678111493587494,1.4583569765090942,1.1427768468856812,1.3942025899887085,1.4134291410446167,1.410588026046753,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.24067796766757965,887.9815063476562,3155.1181640625,5.0,0.016385442210369357,1.4178602695465088,1.4084789752960205,7575.455078125,0.04701027253926811,5.0,0.23728813230991364,0.018809837614517867,0.2652360498905182,1.3990504741668701,9436.25,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.4554892778396606,1.152624249458313,1.2182011604309082,1.3856326953784839,0.2626609442060086,0.7510119676589966,5.0,0.7500040531158447,0.043992385268211365,-0.008823121649785664,1.3885521079009433,1.3860689401626587,1.4103816747665405,1.4300613403320312,-0.00623227882128177,1.3883568048477173,0.24067796610169492,0.18267905712127686,0.07505214214324951,0.02202489972114563
arc-c,dct,3407,64,,eaparcc_11_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_dct_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/5xe8pyxe,1.3797281980514526,0.17339486789749772,0.07004670531971706,1.382299062368032,0.3864406779661017,-0.5524752140045166,0.1311712888842922,0.0,1.3895771503448486,1.3893426077706472,5.0,0.7423582673072815,0.3052820053715309,1.510899543762207,0.10722184585312665,1.0864285230636597,0.3587982952594757,1.4660894870758057,1.0978084802627563,1.3346519470214844,1.3588676452636719,1.4566067457199097,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.37966102361679077,0.558312714099884,1870.1248779296875,5.0,0.12195474592401236,1.4423868656158447,1.3507510423660278,0.3722461462020874,0.11735509977502336,5.0,0.37627118825912476,0.11556188158467093,0.3562231659889221,1.3268250226974487,1729.5062255859375,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.4681061506271362,1.0861637592315674,1.0918349027633667,1.382299062368032,0.35536480686695276,0.7233648896217346,5.0,0.7423582673072815,0.1311712888842922,0.1368850681101642,1.3564497095438466,1.3797281980514526,1.4953566789627075,1.510899543762207,0.17339486789749772,1.355736494064331,0.3864406779661017,-0.5524752140045166,-0.42108750343322754,0.1396201911018642
arc-c,dct,3407,32,,eaparcc_12_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_dct_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/7cca4lz9,1.4637987613677979,0.13378658957007264,0.12131997162514536,1.4695977906923037,0.3559322033898305,-0.3158622980117798,0.17096646327083395,0.0,1.4407747983932495,1.441362544468471,5.0,0.7768269777297974,0.2855863921217547,1.6347652673721313,0.16037949066040877,1.2402000427246094,0.3493562340736389,1.5961322784423828,1.220776915550232,1.3988220691680908,1.4357527494430542,1.570133090019226,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.35593220591545105,0.6312198638916016,1838.8419189453125,5.0,0.17131102852555302,1.5501338243484497,1.4226914644241333,0.40719401836395264,0.16305261749332234,5.0,0.35254237055778503,0.16329371507075724,0.3502146005630493,1.3868401050567627,1718.969970703125,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.5857441425323486,1.1999192237854004,1.2332017421722412,1.4695977906923037,0.34935622317596565,0.7492674589157104,5.0,0.7768269777297974,0.17096646327083395,0.12778422238408535,1.426009791588497,1.4637987613677979,1.6093167066574097,1.6347652673721313,0.13378658957007264,1.4251726865768433,0.3559322033898305,-0.3158622980117798,-0.32160842418670654,0.18414406544916623
arc-c,cca,3407,64,,eaparcc_13_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_cca_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/pq1ksw47,1.4061650037765503,0.4405729631014737,0.050116967840075174,1.4052067318478145,0.5796610169491525,-1.4921401739120483,0.22838435728671186,0.0,0.5707834959030151,0.5707542419433593,5.0,0.6436743140220642,0.8102059086839749,1.6345493793487549,0.07104309857901882,0.5293756127357483,0.6068669557571411,1.1056468486785889,0.4408186078071594,1.0013537406921387,1.0346037149429321,1.0476856231689453,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.5762711763381958,59.92866134643555,5049.9404296875,5.0,0.046331826095417326,1.0519380569458008,1.0292713642120361,46.88521957397461,0.04546770847449868,5.0,0.5864406824111938,0.053339829183955044,0.6068669557571411,0.9985982179641724,3787.6708984375,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.0747390985488892,0.44507110118865967,0.4882983863353729,1.4052067318478145,0.6094420600858369,0.5948907732963562,5.0,0.6436743140220642,0.22838435728671186,0.47889787327254496,1.3052712599163807,1.4061650037765503,1.5099287033081055,1.6345493793487549,0.4405729631014737,1.3034249544143677,0.5796610169491525,-1.4921401739120483,-1.7437852621078491,0.20650371292629977
arc-c,cca,3407,32,,eaparcc_14_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_cca_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/p7z7a70d,1.2938882112503052,0.38410367739934154,0.03473975707509204,1.294888264424092,0.5389830508474577,-1.4010270833969116,0.21323166595677204,0.0,0.7218331098556519,0.7214811597551618,5.0,0.6587420105934143,0.7350044762757386,1.50711989402771,0.07549083111649851,0.6385814547538757,0.5957081317901611,1.1877340078353882,0.4558888077735901,1.0128777027130127,1.1122431755065918,1.051596999168396,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.5491525530815125,166.3224334716797,4157.10986328125,5.0,0.0387192508053882,1.0578410625457764,1.1036068201065063,142.2650909423828,0.06816029851719485,5.0,0.5491525530815125,0.04711835768089786,0.5939913988113403,1.0107227563858032,3402.35107421875,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.1717671155929565,0.4638497233390808,0.6226145625114441,1.294888264424092,0.592274678111588,0.5769976377487183,5.0,0.6587420105934143,0.21323166595677204,0.4554081492362798,1.1455284367294705,1.2938882112503052,1.2882930040359497,1.50711989402771,0.38410367739934154,1.1442002058029175,0.5389830508474577,-1.4010270833969116,-1.8171731233596802,0.14409277295861633
arc-c,random,3407,64,,eaparcc_15_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_random_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/ctm39y89,1.4370365142822266,0.1389267250093636,0.08575424017016123,1.4416931770943306,0.3593220338983051,-0.3595736026763916,0.15209164720470625,0.0,1.4034677743911743,1.40322756086077,5.0,0.7685489654541016,0.3133393017009848,1.5891281366348267,0.14967720720727565,1.2192044258117676,0.3519313335418701,1.578526496887207,1.2140706777572632,1.3925472497940063,1.4288493394851685,1.5660020112991333,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.35932204127311707,0.42806094884872437,1980.219970703125,5.0,0.1734547684888471,1.5416035652160645,1.4153611660003662,0.19711345434188843,0.14821233032113415,5.0,0.3627118468284607,0.16243665467771848,0.3519313335418701,1.3791669607162476,1733.4296875,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.5635734796524048,1.1896722316741943,1.2008615732192993,1.4416931770943306,0.3502145922746781,0.7410663962364197,5.0,0.7685489654541016,0.15209164720470625,0.1289301890640663,1.4018674035832976,1.4370365142822266,1.5799401998519897,1.5891281366348267,0.1389267250093636,1.4010709524154663,0.3593220338983051,-0.3595736026763916,-0.3500020503997803,0.1788692701272187
arc-c,random,3407,32,,eaparcc_16_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_random_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/fwkm7pl9,1.521288514137268,0.12952765529775545,0.1478086843779819,1.5287492081925675,0.3525423728813559,-0.2414233684539795,0.1947746370303429,0.0,1.465577483177185,1.4667242867606027,5.0,0.7984901070594788,0.279319606087735,1.716063141822815,0.2029862190707255,1.363681674003601,0.3450643718242645,1.7162240743637085,1.3261852264404297,1.468116044998169,1.5132378339767456,1.6712496280670166,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.35254237055778503,0.3528006672859192,1888.218505859375,5.0,0.20313351943513355,1.6539306640625,1.5010015964508057,0.15073007345199585,0.19400306940078732,5.0,0.349152535200119,0.1976166097135503,0.3467811346054077,1.4563140869140625,1731.2158203125,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.6950047016143799,1.3071495294570923,1.3458521366119385,1.5287492081925675,0.34506437768240344,0.7648365497589111,5.0,0.7984901070594788,0.1947746370303429,0.12242349405982966,1.4765520308479845,1.521288514137268,1.6831094026565552,1.716063141822815,0.12952765529775545,1.4756910800933838,0.3525423728813559,-0.2414233684539795,-0.24963080883026123,0.20741836947944536
arc-c,svd,3407,64,,eaparcc_17_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_svd_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/qviz7x16,1.3536895513534546,0.10238883166757103,0.08400713047387887,1.35333251953125,0.33559322033898303,-0.32427656650543213,0.11152350877301168,0.0,1.2873601913452148,1.2870640345982143,5.0,0.7379498481750488,0.4243509400179051,1.4652130603790283,0.06832195949756494,1.0554168224334717,0.3519313335418701,1.397789716720581,1.0433399677276611,1.3327066898345947,1.3294677734375,1.3952713012695312,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.342372864484787,30.819990158081055,3346.3330078125,5.0,0.0625645523419196,1.3782049417495728,1.3343000411987305,42.41388702392578,0.06516590037588345,5.0,0.33220338821411133,0.04487394050978796,0.3484978675842285,1.3333309888839722,3872.4248046875,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.3994659185409546,1.0297070741653442,1.0672625303268433,1.35333251953125,0.351931330472103,0.7371465563774109,5.0,0.7379498481750488,0.11152350877301168,0.13295634043139773,1.382114626326651,1.3536895513534546,1.494228720664978,1.4652130603790283,0.10238883166757103,1.3812798261642456,0.33559322033898303,-0.32427656650543213,-0.378376841545105,0.11294886914957236
arc-c,svd,3407,32,,eaparcc_18_20260319_llama_arcc_LORA_R_32_RECONSTRUCT_TYPE_svd_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/sge86r52,1.252081036567688,0.3045549168741778,0.06344593585124482,1.2514008186958931,0.48135593220338985,-1.1546987295150757,0.1737743060972731,0.0,0.8613537549972534,0.8618524278913225,5.0,0.6628578305244446,0.6589077887197852,1.4258553981781006,0.08786677207987187,0.7502613067626953,0.5416309237480164,1.2282273769378662,0.6021602749824524,1.095835566520691,1.1403605937957764,1.1437911987304688,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.4779660999774933,108.53413391113281,3792.502685546875,5.0,0.047955632874894044,1.140781283378601,1.138168215751648,109.72498321533203,0.08912304331690578,5.0,0.4779660999774933,0.046926738366548607,0.540772557258606,1.093854546546936,3827.85693359375,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.227291226387024,0.6000087261199951,0.749325156211853,1.2514008186958931,0.534763948497854,0.6209052801132202,5.0,0.6628578305244446,0.1737743060972731,0.378966638263544,1.2053327347770155,1.252081036567688,1.3506367206573486,1.4258553981781006,0.3045549168741778,1.203902244567871,0.48135593220338985,-1.1546987295150757,-1.4699175357818604,0.14673441222553088
arc-c,rnd0,3407,64,,eaparcc_19_20260319_llama_arcc_LORA_R_64_RECONSTRUCT_TYPE_rnd0_SEED_3407 meta-llama/Llama-2-7b-chat-hf_arc-c_loraxs_seed3407_lr0.001_cls_lr0.001_ep6,finished,gmum/bloraxs3/8359upgg,1.3865312337875366,0.0,0.024013042449951172,1.3865177051441089,0.24067796610169492,0.18314135074615479,0.0422029048204422,0.0,1.38804030418396,1.3879935128348215,5.0,0.7503132820129395,0.25693822739480754,1.4287341833114624,0.02631324580160238,1.158182144165039,0.274678111076355,1.409029483795166,1.1128283739089966,1.3851195573806763,1.3827162981033325,1.3875064849853516,checkpoint-5_LORAXS_KRON_MC_st_2000_lr_0.1_backend_CurvlinopsGGN,0.2508474588394165,224.1261444091797,3264.517578125,5.0,0.002386956741881473,1.391520380973816,1.3815971612930298,3678.331787109375,0.008810051821045956,5.0,0.2677966058254242,0.007461774118980114,0.2652360498905182,1.3840585947036743,14933.8623046875,checkpoint-5_LORAXS_DIAG_MC_st_2000_lr_0.1,1.3904072046279907,1.1262843608856201,1.1226105690002441,1.3865177051441089,0.2652360515021459,0.7496903538703918,5.0,0.7503132820129395,0.0422029048204422,0.0,1.3857409312017581,1.3865312337875366,1.4032444953918457,1.4287341833114624,0.0,1.3856135606765747,0.24067796610169492,0.18314135074615479,0.05943334102630615,0.01763087511062622
